name,337-10_f,337-11_f,337-12_f,337-13_f,337-14_f,337-15_f,337-16_f,337-17_f,337-18_f,337-19_f,337-1_f,337-20_f,337-21_f,337-22_f,337-23_f,337-24_f,337-2_f,337-3_f,337-4_f,337-5_f,337-6_f,337-7_f,337-8_f,337-9_f
ENSMUSE00001236038,0,0,5,2,2,0,1,4,1,0,3,9,1,0,2,4,9,1,6,4,3,2,6,1
ENSMUSE00000816175,0,1,6,2,2,0,2,4,1,0,3,9,2,0,2,4,6,2,6,4,4,6,6,1
ENSMUSE00000506950,1094,1533,1955,1174,629,2271,1735,1426,1748,1701,1244,1775,1142,0,1751,1205,1734,1545,2098,1136,2236,1227,2001,1225
ENSMUSE00000706008,1087,1522,1947,1167,626,2249,1723,1413,1738,1692,1232,1761,1129,0,1737,1195,1718,1537,2077,1129,2227,1221,1994,1210
ENSMUSE00001303761,211,301,257,218,129,395,259,245,386,279,219,252,150,0,256,175,334,291,339,200,400,243,331,287
ENSMUSE00001291887,629,767,717,777,428,1051,653,949,922,671,715,634,719,0,731,521,823,722,753,651,886,589,694,880
ENSMUSE00001094623,167,247,212,194,134,306,196,207,283,188,164,185,175,0,208,147,283,214,214,170,280,172,195,229
ENSMUSE00001270156,68,111,101,108,59,129,95,94,123,89,80,81,88,0,104,76,133,86,101,91,126,60,82,108
ENSMUSE00000829865,73,66,60,110,44,118,75,114,96,70,80,69,88,0,70,59,75,72,78,92,92,62,70,90
ENSMUSE00001239478,117,105,97,115,64,120,88,165,116,91,101,63,102,0,104,87,85,92,93,105,96,73,96,127
ENSMUSE00000815572,5,6,3,20,2,10,4,4,10,9,17,3,9,0,5,4,3,8,12,12,11,6,9,12
ENSMUSE00000997157,5,6,2,20,2,8,4,3,10,8,17,3,9,0,5,4,3,8,12,11,11,6,8,11
ENSMUSE00000760848,5,6,2,20,2,8,4,3,9,8,17,3,9,0,5,4,3,8,12,11,12,6,8,11
ENSMUSE00000781276,40,48,66,124,18,87,104,200,73,43,230,51,110,0,51,67,47,30,60,127,74,43,91,118
ENSMUSE00000884046,136,128,224,370,73,244,309,637,235,109,692,152,458,0,166,233,152,105,183,366,259,132,287,386
ENSMUSE00001237991,130,122,215,353,70,236,294,618,224,105,659,144,449,0,158,221,143,96,174,347,244,125,278,375
ENSMUSE00000736416,40,42,62,113,17,89,105,196,65,40,211,47,113,0,48,66,40,23,57,116,69,36,90,119
ENSMUSE00000738754,84,84,125,199,36,140,183,357,142,62,385,89,269,0,93,146,91,65,101,195,154,69,176,227
ENSMUSE00000729557,29,16,31,54,7,38,39,94,38,9,128,23,79,0,23,47,21,19,20,53,47,14,36,73
ENSMUSE00000476641,23,73,101,72,18,138,97,82,48,70,77,83,47,0,118,85,46,63,83,39,57,51,116,76
ENSMUSE00000752201,18,53,73,51,15,96,67,61,37,55,51,57,33,0,85,54,40,44,70,30,48,43,80,54
ENSMUSE00000109662,23,73,101,72,18,138,97,82,48,70,77,83,47,0,118,85,46,63,83,39,57,51,116,76
ENSMUSE00001050864,12,38,53,33,6,72,42,31,18,41,28,37,21,0,61,40,13,33,50,16,27,32,57,33
ENSMUSE00000578623,6,24,33,25,5,55,38,36,11,17,32,35,20,0,43,39,7,19,23,17,12,10,48,33
ENSMUSE00000661924,289,265,370,291,86,448,363,196,514,305,255,328,132,0,327,279,488,269,371,173,673,292,402,294
ENSMUSE00001063582,289,265,370,291,86,448,363,196,514,305,255,328,132,0,327,279,488,269,371,173,673,292,402,294
ENSMUSE00001354136,4,4,1,1,3,3,2,2,10,5,2,2,4,0,4,2,2,4,3,0,5,1,3,3
ENSMUSE00000455269,11,32,86,30,5,52,119,34,24,33,39,60,26,0,46,65,43,31,105,18,46,51,119,29
ENSMUSE00000778050,1722,1431,3132,1457,616,2863,2662,2025,2965,1816,4155,2450,1529,0,2187,1381,2960,1302,2837,3002,4735,1307,3204,931
ENSMUSE00000578609,1676,1405,3063,1398,598,2817,2607,1939,2917,1787,3951,2412,1466,0,2146,1355,2892,1269,2776,2882,4614,1292,3159,886
ENSMUSE00001256174,1676,1405,3063,1397,598,2816,2606,1939,2917,1787,3951,2412,1466,0,2146,1355,2892,1268,2776,2882,4614,1292,3159,886
ENSMUSE00001206892,1671,1399,3044,1386,591,2793,2589,1909,2894,1783,3900,2404,1445,0,2137,1345,2875,1259,2768,2860,4590,1284,3143,876
ENSMUSE00001033718,80,72,285,70,43,224,206,103,191,112,287,221,90,0,160,88,186,100,260,222,315,100,279,37
ENSMUSE00000712335,18,11,26,11,12,19,15,12,26,18,25,15,8,0,12,8,41,21,23,9,34,17,29,7
ENSMUSE00000821677,50,79,147,74,23,138,162,145,88,67,178,101,95,0,73,86,67,40,44,127,115,38,100,52
ENSMUSE00000810850,10,14,26,24,1,17,25,36,16,7,45,14,23,0,11,21,11,8,6,38,28,8,14,14
ENSMUSE00000771561,22,33,81,40,18,63,76,78,40,29,111,48,48,0,33,38,25,20,27,86,53,20,50,34
ENSMUSE00000777668,15,13,32,21,0,21,36,38,17,9,55,18,22,0,13,22,8,13,6,42,26,12,23,15
ENSMUSE00001279473,22,36,94,47,18,73,95,86,44,30,120,60,55,0,39,46,28,23,29,91,63,23,59,37
ENSMUSE00001252313,50,75,145,70,22,137,161,140,87,66,175,98,91,0,71,83,62,40,42,123,110,37,99,52
ENSMUSE00000796980,35,63,105,51,22,116,126,106,72,58,116,82,64,0,56,61,52,30,34,80,86,28,79,37
ENSMUSE00000725428,27,40,50,18,4,61,65,48,37,36,49,36,32,0,29,33,32,15,14,31,43,14,38,12
ENSMUSE00000588166,84,139,283,47,41,270,272,44,112,150,80,215,33,0,232,196,124,101,138,76,182,119,148,42
ENSMUSE00000753841,67,119,228,39,32,230,225,37,90,122,60,177,27,0,181,166,104,74,109,67,156,102,123,32
ENSMUSE00000769293,51,83,189,30,22,186,179,26,68,101,51,146,22,0,150,118,87,56,82,51,130,79,98,23
ENSMUSE00000800401,51,86,188,30,24,186,179,26,68,102,51,147,22,0,149,120,87,56,80,50,130,78,96,25
ENSMUSE00001402073,0,3,1,4,7,1,0,3,4,0,7,1,1,0,1,0,21,2,4,15,17,5,9,2
ENSMUSE00001398103,0,3,1,3,7,1,0,3,4,0,7,1,1,0,1,0,21,2,4,14,17,5,9,2
ENSMUSE00001332920,1,3,2,3,9,2,0,3,3,0,13,1,1,0,1,0,31,2,8,21,22,8,10,4
ENSMUSE00000800405,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,3,0,0,4,7,2,0,0
ENSMUSE00000744384,2,0,1,0,6,0,0,1,5,1,6,1,0,0,0,3,18,0,3,19,16,7,4,0
ENSMUSE00000901355,2,0,1,0,6,0,0,1,5,1,6,1,0,0,0,3,18,0,3,19,16,7,4,0
ENSMUSE00000453872,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,3,0,0,4,6,2,0,0
ENSMUSE00000791791,0,0,1,0,6,0,0,0,2,0,4,1,0,0,0,2,9,0,0,9,7,3,3,0
ENSMUSE00000827711,1,1,17,0,3,4,33,0,0,2,0,31,1,0,26,24,1,3,21,1,2,3,25,0
ENSMUSE00000778192,1,9,149,1,3,31,203,2,0,14,0,136,4,0,81,174,1,11,112,2,4,17,158,0
ENSMUSE00000405376,1,1,33,0,2,5,47,0,0,4,0,43,1,0,32,39,0,3,31,1,2,5,34,0
ENSMUSE00001091780,1,8,104,1,3,27,158,2,0,9,0,118,2,0,66,133,0,8,81,2,4,15,126,0
ENSMUSE00000754438,0,4,72,1,1,21,111,2,0,4,0,78,0,0,47,76,0,6,58,0,3,9,86,0
ENSMUSE00000722793,27,18,47,18,12,39,31,17,58,31,42,33,20,0,35,23,35,21,31,32,54,12,11,9
ENSMUSE00000358140,11,7,24,9,8,17,19,10,26,15,22,20,6,0,12,14,14,8,11,17,29,5,10,6
ENSMUSE00000445186,17,9,26,7,5,14,18,8,16,7,26,11,2,0,12,11,23,8,8,12,20,8,12,9
ENSMUSE00000761277,17,9,26,7,5,14,18,8,16,7,26,11,2,0,12,11,21,8,8,12,20,8,12,9
ENSMUSE00000804731,16,7,69,217,6,14,313,193,26,9,418,56,260,0,31,226,25,4,55,452,58,19,248,217
ENSMUSE00001313166,20,9,84,266,13,21,389,228,31,11,500,68,334,0,36,287,37,6,61,537,81,26,297,268
ENSMUSE00000909960,16,7,67,213,6,14,304,187,26,9,404,54,256,0,31,218,24,4,54,441,58,19,241,213
ENSMUSE00000676982,0,0,6,5,3,0,7,1,1,1,14,3,4,0,0,11,4,0,1,10,3,2,10,5
ENSMUSE00001313150,3371,1782,1546,924,1606,2737,861,1554,5379,1912,1569,1058,1360,0,2099,530,3524,1536,1115,1189,3676,1097,708,903
ENSMUSE00001218426,3277,1742,1510,894,1556,2686,846,1510,5262,1878,1518,1035,1320,0,2049,517,3442,1493,1080,1161,3584,1068,693,875
ENSMUSE00001247618,644,397,358,179,262,635,214,296,1118,410,333,224,256,0,496,126,667,332,208,278,844,219,148,146
ENSMUSE00000758116,351,215,188,125,163,334,130,186,685,226,213,136,148,0,253,65,367,163,153,164,375,132,85,88
ENSMUSE00001294075,978,442,422,236,512,653,204,443,1389,480,372,265,366,0,500,140,1003,390,283,277,940,308,189,251
ENSMUSE00000752982,395,163,150,103,209,252,89,172,540,194,155,102,138,0,199,53,416,163,104,111,417,140,69,106
ENSMUSE00000734220,363,160,133,83,199,214,63,145,411,183,122,108,113,0,164,47,324,119,114,97,322,110,57,90
ENSMUSE00001280847,1269,775,3470,996,480,1823,2667,2452,2009,1254,5206,2710,1877,0,1533,1296,2212,831,3115,3827,3458,946,3436,765
ENSMUSE00001308330,1203,719,3266,912,456,1700,2504,2333,1881,1179,4839,2569,1777,0,1419,1229,2073,766,2927,3626,3240,883,3200,707
ENSMUSE00001220022,665,932,2731,1391,218,2015,2491,1749,1314,1172,3619,1984,1376,0,1417,1302,1191,825,2156,2598,1786,823,2672,958
ENSMUSE00001240362,660,932,2728,1384,217,2006,2489,1738,1306,1167,3587,1982,1368,0,1411,1298,1181,817,2147,2579,1771,820,2658,949
ENSMUSE00001290042,599,882,2556,1197,193,1904,2333,1501,1224,1099,3180,1873,1188,0,1325,1222,1100,774,2024,2360,1655,763,2541,812
ENSMUSE00001266498,20,21,49,46,0,45,55,50,30,28,91,35,49,0,39,29,26,22,42,100,56,19,45,29
ENSMUSE00000736397,30,35,68,52,10,53,78,111,42,34,112,54,67,0,51,32,43,23,48,99,37,18,75,31
ENSMUSE00001234217,782,1167,3132,2261,262,2369,3267,4285,1364,1380,6822,2292,2990,0,1707,1713,1236,949,2929,4622,1699,923,3639,1632
ENSMUSE00001251666,319,386,1216,708,117,825,1230,1399,535,500,2180,944,1120,0,650,682,479,392,1197,1559,708,381,1441,580
ENSMUSE00000459358,782,1167,3132,2261,262,2369,3267,4285,1364,1380,6822,2292,2989,0,1707,1713,1236,949,2929,4622,1699,923,3639,1632
ENSMUSE00000719275,68,43,111,86,28,97,84,131,103,52,147,71,101,0,83,63,61,52,87,94,93,36,96,74
ENSMUSE00001267435,37,71,134,132,18,112,138,214,78,68,275,121,140,0,87,97,51,59,169,169,85,45,216,102
ENSMUSE00000522523,1,6,4,4,0,4,19,5,5,1,33,8,5,0,3,4,6,1,7,11,3,1,6,6
ENSMUSE00000801908,134,187,409,444,29,360,397,824,196,200,1193,279,564,0,216,256,162,118,362,825,232,112,457,282
ENSMUSE00001257245,40,52,144,150,11,119,149,267,65,71,368,77,186,0,70,76,50,40,79,259,57,41,138,100
ENSMUSE00001222210,61,78,150,232,20,95,163,399,73,74,529,129,257,0,96,123,71,56,171,384,105,54,172,150
ENSMUSE00000676927,1363,1644,1725,1786,444,2994,1783,2201,1525,1498,2477,1545,1219,0,1999,1218,1650,1133,1801,2011,1552,1237,2151,2271
ENSMUSE00000765069,445,497,542,407,142,954,556,417,452,534,494,520,278,0,679,364,574,364,577,551,534,413,760,459
ENSMUSE00000775894,81,129,132,164,31,204,106,268,94,101,218,98,129,0,142,81,95,79,119,176,109,86,120,224
ENSMUSE00000578548,10,4,6,152,5,7,7,349,9,4,263,5,106,0,6,6,14,3,7,272,14,12,14,145
ENSMUSE00000109273,10,4,5,147,5,6,7,319,9,4,242,5,91,0,5,5,14,3,6,256,14,12,13,134
ENSMUSE00000753564,1,1,1,28,2,4,1,110,2,1,79,1,37,0,0,1,2,0,3,96,1,6,3,36
ENSMUSE00000813450,22,31,71,55,13,32,47,86,31,40,63,62,42,0,30,30,41,28,83,75,94,32,49,57
ENSMUSE00000578543,22,31,71,55,13,32,47,86,30,40,63,62,42,0,30,30,41,28,83,75,94,32,49,57
ENSMUSE00001240111,8,18,40,23,2,21,22,35,16,19,24,32,24,0,11,16,17,14,44,29,44,12,20,18
ENSMUSE00000809162,294,454,1133,435,110,947,1111,896,565,527,1131,893,594,0,709,607,538,411,1031,775,833,398,1203,345
ENSMUSE00000843281,82,156,363,78,28,326,362,310,182,165,411,294,161,0,194,182,170,111,292,283,271,115,399,68
ENSMUSE00001239748,64,133,309,67,23,283,308,248,150,141,353,260,129,0,164,161,146,97,243,245,222,97,339,65
ENSMUSE00001452226,41,59,75,2007,67,287,1235,1092,75,92,1829,89,514,0,194,450,91,85,73,1757,572,277,1893,1160
ENSMUSE00001453416,50,81,87,3241,83,361,1622,2101,101,117,3506,109,1029,0,241,580,114,111,97,3317,759,368,2445,1910
ENSMUSE00000768735,0,1,2,40,4,4,7,38,1,0,49,2,26,0,4,5,5,1,5,57,6,7,6,39
ENSMUSE00000109129,0,1,1,30,4,4,7,27,1,0,36,1,14,0,2,3,5,1,4,45,6,3,5,29
ENSMUSE00000780880,3,4,11,12,1,4,14,22,3,3,40,8,18,0,5,8,6,4,5,22,12,3,4,9
ENSMUSE00000676909,4,4,13,14,1,5,19,30,5,4,44,8,19,0,5,11,10,5,6,27,15,4,5,9
ENSMUSE00001236638,3,4,11,12,1,4,14,22,3,3,38,6,16,0,5,7,6,4,5,21,11,1,4,9
ENSMUSE00000109077,10,37,97,59,12,48,85,57,28,29,117,68,50,0,34,54,52,36,80,78,58,30,87,55
ENSMUSE00000661833,5,0,2,2,0,1,2,2,3,0,7,1,1,0,1,0,7,2,2,16,22,6,4,6
ENSMUSE00000309631,5,0,2,2,0,1,1,2,3,0,6,1,0,0,1,0,5,2,0,13,12,5,2,6
ENSMUSE00000109049,5,0,2,2,0,1,1,2,3,0,7,1,0,0,1,0,5,2,0,11,13,6,2,5
ENSMUSE00000109069,2,0,1,2,0,1,1,2,2,0,5,0,0,0,1,0,3,2,0,8,10,4,2,5
ENSMUSE00000405560,3,1,0,2,12,0,1,1,5,1,6,1,0,0,1,1,21,1,2,23,11,5,11,1
ENSMUSE00001407906,6,0,3,0,1,0,0,2,0,0,9,0,1,0,1,0,13,0,4,9,16,7,5,1
ENSMUSE00001411192,4,0,1,0,1,0,0,2,0,0,4,0,0,0,1,0,9,0,3,8,12,5,5,1
ENSMUSE00000676869,1,1,2,0,7,2,2,2,0,1,6,1,2,0,1,0,18,1,0,10,9,4,8,1
ENSMUSE00000995304,1,1,2,0,7,2,0,2,0,1,6,1,2,0,0,0,15,1,0,10,9,4,7,1
ENSMUSE00000825045,0,1,2,0,6,2,0,2,0,1,3,1,2,0,0,0,12,1,0,10,7,2,7,1
ENSMUSE00001404272,1,0,1,1,0,0,1,1,0,0,3,0,0,0,1,0,8,0,1,2,2,1,0,0
ENSMUSE00000719580,1,0,1,1,0,0,1,1,0,0,3,0,0,0,1,0,8,0,1,2,2,1,0,0
ENSMUSE00001374584,1,0,1,1,0,0,1,0,0,0,3,0,0,0,1,0,7,0,1,1,0,0,0,0
ENSMUSE00001397241,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,9,1,0,0,2,0,0,0
ENSMUSE00001397534,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,9,1,0,0,2,0,0,0
ENSMUSE00000718946,1,3,1,0,4,0,0,0,1,0,5,0,2,0,0,0,19,1,1,6,3,4,0,0
ENSMUSE00000991844,1,2,1,0,3,0,0,0,1,0,4,0,2,0,0,0,14,1,1,6,2,4,0,0
ENSMUSE00001038900,1,2,1,0,3,0,0,0,1,0,4,0,2,0,0,0,14,1,1,6,2,4,0,0
ENSMUSE00000712644,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,4,0,0,0,0
ENSMUSE00001401481,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,6,0,0,4,2,0,0,1
ENSMUSE00001374554,0,0,1,0,1,0,0,2,1,0,4,1,0,0,0,1,9,3,4,5,8,3,3,1
ENSMUSE00001370504,0,0,1,0,1,0,0,1,1,0,4,0,0,0,0,1,3,3,4,3,7,1,1,1
ENSMUSE00001405176,0,0,0,1,2,1,2,1,4,0,4,0,0,0,0,3,11,0,1,5,8,4,1,0
ENSMUSE00001399556,0,0,0,1,2,1,2,1,4,0,4,0,0,0,0,2,11,0,1,5,8,4,1,0
ENSMUSE00000578456,0,0,0,1,2,3,1,1,0,1,5,1,0,0,0,1,15,1,2,10,15,8,13,3
ENSMUSE00000578452,849,391,292,143,386,525,183,327,1404,383,272,274,265,0,445,118,1158,297,247,248,1388,218,182,121
ENSMUSE00000719071,3654,1453,1173,572,1727,2175,688,1011,5653,1470,796,872,828,0,1633,471,4184,1240,849,711,4312,891,610,620
ENSMUSE00001282315,3654,1453,1173,572,1727,2175,688,1011,5653,1470,796,872,828,0,1633,471,4184,1240,849,711,4312,891,610,620
ENSMUSE00000784144,911,430,318,150,411,575,196,345,1520,420,301,295,287,0,497,123,1277,329,274,267,1507,236,205,136
ENSMUSE00000732600,323,122,85,35,168,168,65,84,541,125,56,65,63,0,123,33,326,122,72,52,242,74,48,59
ENSMUSE00000739784,1120,986,1985,733,420,2093,1203,1477,2001,1250,2006,1471,979,0,1452,664,1987,985,1562,1710,2526,830,1244,461
ENSMUSE00000812934,63,43,84,51,23,120,60,65,109,62,112,63,43,0,72,33,102,37,46,103,137,45,43,36
ENSMUSE00000331593,860,800,1688,544,322,1774,1001,1210,1535,1034,1684,1258,741,0,1201,545,1568,750,1362,1485,2014,669,1044,329
ENSMUSE00001257603,271,199,388,154,103,433,239,375,461,294,337,323,213,0,315,126,494,221,348,254,551,188,285,96
ENSMUSE00001257281,195,130,235,96,84,256,150,223,301,178,220,196,139,0,201,78,327,144,225,164,358,123,170,55
ENSMUSE00000336818,1190,310,516,1072,560,481,464,3578,1710,364,1777,369,2844,0,348,332,1614,327,433,1672,1379,321,490,1027
ENSMUSE00000832422,131,32,48,105,60,38,54,291,178,25,154,32,234,0,25,43,152,23,32,136,147,38,40,87
ENSMUSE00001310183,586,142,227,473,271,230,212,1706,795,164,791,175,1309,0,148,170,770,136,195,720,622,148,221,470
ENSMUSE00001289807,760,554,811,347,230,1039,452,622,1472,573,977,498,601,0,811,232,926,422,439,591,1112,316,385,263
ENSMUSE00001302744,1118,847,1219,536,354,1596,666,998,2173,912,1534,769,974,0,1245,343,1482,681,694,958,1786,506,593,392
ENSMUSE00000743220,1005,769,1121,486,306,1468,627,908,2009,816,1397,712,881,0,1138,318,1357,612,638,873,1608,469,552,353
ENSMUSE00000824664,204,161,239,89,75,315,139,175,500,197,287,151,158,0,263,69,353,150,123,165,348,96,108,65
ENSMUSE00001232893,386,318,457,188,113,637,271,400,806,334,632,281,394,0,460,128,616,255,280,402,697,205,244,125
ENSMUSE00000664458,10,15,29,7,6,50,22,30,38,20,33,16,30,0,21,8,34,15,21,27,33,12,14,7
ENSMUSE00000664602,16,9,27,8,4,28,5,8,31,12,27,13,16,0,19,3,31,14,12,21,30,9,11,6
ENSMUSE00000444406,2403,1811,7238,4016,1021,4535,8171,7305,3863,2920,14979,5514,5639,0,4144,4685,4166,2162,6895,11557,7109,3127,12219,2585
ENSMUSE00000331911,2152,1681,6762,3674,899,4241,7640,6628,3535,2719,13909,5153,5159,0,3873,4353,3842,2016,6458,10779,6680,2975,11419,2293
ENSMUSE00000830607,42,29,70,65,13,61,93,80,60,32,188,61,75,0,48,73,62,29,87,116,123,53,148,26
ENSMUSE00001258184,1455,1064,4663,2353,606,2732,5143,3816,2284,1870,9439,3411,3014,0,2598,3003,2547,1325,4491,7215,4578,2032,7884,1427
ENSMUSE00001235750,69,45,152,106,44,136,159,204,116,59,332,114,156,0,118,98,122,54,144,282,211,103,245,73
ENSMUSE00000798179,58,34,44,75,25,80,71,111,69,50,116,34,86,0,51,48,65,28,35,117,108,51,84,67
ENSMUSE00000814859,23,32,60,26,32,88,62,43,17,43,53,52,23,0,113,38,10,26,21,42,65,77,61,45
ENSMUSE00000522815,1,4,0,2,3,4,4,3,1,1,1,1,0,0,4,4,0,1,0,1,5,6,2,3
ENSMUSE00000661797,50,250,404,1406,45,480,698,1684,79,344,1823,366,728,0,502,451,125,332,499,1175,422,637,1199,1743
ENSMUSE00000823190,79,165,961,284,40,456,833,309,111,316,550,786,192,0,366,477,138,183,794,480,234,225,956,198
ENSMUSE00000443502,41,91,629,137,25,271,510,158,69,181,349,488,112,0,216,293,83,111,546,272,158,136,613,95
ENSMUSE00000808042,10,10,71,33,0,28,66,32,7,23,37,45,19,0,32,29,13,15,63,60,14,22,66,29
ENSMUSE00000810976,2,2,6,13,2,5,18,6,2,9,9,9,3,0,7,11,2,5,12,8,2,4,13,2
ENSMUSE00000815320,377,80,113,32,199,163,64,44,340,43,85,104,30,0,77,43,262,37,53,47,455,35,34,29
ENSMUSE00000824457,184,44,49,18,106,80,27,18,187,23,48,43,14,0,43,20,128,18,28,25,216,17,17,21
ENSMUSE00000798184,395,84,125,32,206,179,72,48,362,47,91,105,33,0,92,54,278,38,54,49,490,40,42,33
ENSMUSE00000522754,11,4,4,0,0,8,1,2,11,2,3,3,1,0,4,1,10,0,1,6,13,0,0,1
ENSMUSE00000345452,4,3,15,1,2,14,9,5,8,5,6,4,7,0,11,14,8,3,9,4,13,7,12,3
ENSMUSE00001300575,1,1,6,0,1,9,5,2,6,4,3,1,1,0,10,9,6,2,5,2,8,7,5,0
ENSMUSE00000812689,1621,1365,3461,2079,659,2405,2524,3607,3034,1622,3924,1972,2732,0,2073,1348,1890,1422,2331,2753,2541,1033,2032,1308
ENSMUSE00000110465,1621,1365,3461,2079,659,2405,2524,3607,3034,1622,3924,1972,2732,0,2073,1348,1890,1422,2331,2753,2541,1033,2033,1308
ENSMUSE00000820948,209,165,434,269,66,250,300,388,372,175,430,243,351,0,230,135,194,148,280,346,277,121,240,168
ENSMUSE00000587782,10,19,12,7,3,30,7,2,22,7,13,10,6,0,18,4,15,11,9,6,23,16,9,4
ENSMUSE00000767942,7,18,12,6,3,24,6,1,19,6,10,8,5,0,18,4,12,10,8,5,21,15,8,4
ENSMUSE00000715548,16,24,30,5,7,43,22,10,20,32,7,17,5,0,29,10,26,18,28,11,28,9,19,7
ENSMUSE00000298014,16,24,30,5,7,43,22,10,20,32,7,17,5,0,29,10,26,18,28,11,28,9,19,7
ENSMUSE00000790758,16,24,30,5,7,43,21,10,20,32,7,17,5,0,29,10,26,18,28,11,28,9,19,7
ENSMUSE00000397587,146,381,852,4441,96,996,1463,4900,205,468,4264,766,3476,0,1056,846,297,372,929,3187,973,661,1857,3273
ENSMUSE00000333766,146,381,852,4443,96,996,1463,4900,205,468,4265,767,3476,0,1056,846,297,372,929,3188,973,661,1857,3274
ENSMUSE00000726877,26,81,176,895,15,199,308,1090,43,100,822,150,870,0,258,169,53,82,165,631,197,112,329,712
ENSMUSE00000946007,1,2,7,26,1,6,6,18,2,0,33,8,11,0,1,5,1,1,12,14,11,3,11,19
ENSMUSE00000802111,23,47,110,457,15,122,162,472,23,69,404,81,285,0,113,87,44,40,112,311,112,85,227,339
ENSMUSE00000725350,13,42,72,395,9,88,142,349,18,32,387,44,253,0,74,69,28,39,93,259,67,76,166,266
ENSMUSE00001304921,22,53,99,575,15,124,190,611,27,45,535,82,411,0,102,86,33,51,132,364,107,95,235,452
ENSMUSE00001300819,19,49,87,497,13,112,174,533,24,35,469,64,341,0,92,71,30,48,107,315,96,88,206,381
ENSMUSE00000368963,1107,840,1453,2071,422,1715,1576,4297,1729,1152,4317,1238,2808,0,1359,918,1966,842,1372,3334,2689,854,1829,1560
ENSMUSE00001306664,1107,840,1452,2070,422,1715,1576,4297,1729,1151,4317,1237,2807,0,1359,918,1965,842,1372,3332,2688,854,1828,1560
ENSMUSE00001226784,401,289,440,729,126,562,500,1788,568,381,1575,360,1195,0,432,262,675,235,421,1343,851,279,558,578
ENSMUSE00001228829,95,68,108,160,50,120,129,274,159,97,291,95,155,0,108,68,168,91,117,195,241,92,143,139
ENSMUSE00000110440,129,180,437,966,61,379,745,2300,301,180,1981,382,1505,0,256,514,233,125,424,1309,387,182,913,756
ENSMUSE00000759291,128,180,437,963,61,379,744,2299,301,180,1978,380,1504,0,256,514,232,125,421,1306,385,182,913,753
ENSMUSE00001251688,43,29,115,196,13,63,153,481,52,40,527,68,326,0,51,103,55,30,94,365,86,30,184,126
ENSMUSE00001235093,128,180,437,961,61,379,743,2297,301,180,1978,380,1504,0,256,514,230,124,421,1305,385,181,913,753
ENSMUSE00001240433,47,89,188,409,22,184,362,944,141,79,750,185,621,0,126,235,99,64,196,513,159,96,452,320
ENSMUSE00001207049,7,8,32,97,4,24,51,153,26,11,139,27,122,0,12,44,18,14,28,82,37,13,62,76
ENSMUSE00001225132,7,9,35,101,4,25,55,155,27,13,143,29,119,0,13,42,19,12,28,87,37,13,63,77
ENSMUSE00000676714,201,423,648,115,61,629,569,151,279,426,115,541,103,0,489,418,289,417,511,78,339,301,465,111
ENSMUSE00001224263,200,423,646,107,61,629,568,133,276,426,104,538,95,0,489,418,287,417,511,72,336,297,463,99
ENSMUSE00001292661,170,362,575,93,52,539,488,114,235,355,77,452,79,0,402,362,238,350,457,62,282,240,414,80
ENSMUSE00000782709,126,266,406,64,36,413,346,80,181,266,52,335,55,0,295,272,177,262,364,40,232,181,293,47
ENSMUSE00000807228,17,33,70,8,8,73,51,10,23,34,11,46,6,0,43,41,23,28,54,11,35,22,36,6
ENSMUSE00001302930,35,80,105,14,8,113,74,24,63,59,10,85,10,0,75,59,43,60,86,6,60,45,64,5
ENSMUSE00001283937,30,64,95,17,10,117,89,19,48,81,18,89,11,0,79,70,41,74,111,9,75,60,80,11
ENSMUSE00001260207,22,40,60,12,4,66,49,16,35,47,9,46,13,0,50,42,34,52,70,7,46,34,64,13
ENSMUSE00000746937,14,41,54,9,10,53,59,13,20,36,5,44,7,0,39,31,25,30,35,8,21,23,54,18
ENSMUSE00000676700,906,735,1872,782,349,1431,1739,1171,1314,980,1722,1535,883,0,1158,1004,1516,701,1296,1483,2079,740,1484,629
ENSMUSE00000676699,922,756,1907,799,362,1467,1775,1176,1342,1000,1732,1563,888,0,1188,1019,1541,713,1307,1502,2127,750,1495,637
ENSMUSE00000676697,711,598,1464,604,264,1159,1390,1016,1061,801,1394,1232,796,0,917,811,1247,571,1068,1308,1624,581,1223,497
ENSMUSE00000296956,711,598,1459,600,262,1151,1389,1009,1058,798,1388,1229,791,0,915,810,1246,570,1062,1301,1613,577,1216,495
ENSMUSE00000758759,1600,1378,3794,1533,615,2888,3012,3365,2761,1857,5548,3024,2536,0,2318,1651,2845,1261,2791,4422,4177,1212,2847,993
ENSMUSE00001240635,1534,1334,3541,1465,573,2762,2882,3233,2675,1762,5261,2909,2437,0,2227,1584,2740,1185,2613,4267,4011,1133,2712,926
ENSMUSE00000833059,1356,1151,3059,1308,523,2408,2469,2775,2273,1525,4520,2492,2095,0,1912,1381,2368,1000,2217,3627,3464,976,2278,825
ENSMUSE00001217422,324,239,816,287,100,653,578,625,713,387,1068,589,499,0,521,317,570,268,547,756,791,258,535,172
