# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "8" "-t" "exon" "-f" "-g" "ID" "-p" "-O" "-a" "/gpfs/group/pipkin/Exp337/codes/GRCm38_exon_rmdup_srt_cb_srt_dupr_r.gff" "-o" "337-6_r.txt" "/gpfs/group/pipkin/Exp337/srt_flt_bam/non_dupr/stranded_bam/337-6_pos_pSrt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/Exp337/srt_flt_bam/non_dupr/stranded_bam/337-6_pos_pSrt.bam
ENSMUSE00001390740	8	95808713	95817691	-	8979	2
ENSMUSE00001389714	8	95828598	95833675	-	5078	3
ENSMUSE00000460890	8	95835920	95853539	-	17620	141
ENSMUSE00000408953	8	95835924	95853539	-	17616	141
ENSMUSE00000787381	8	95839901	95841679	-	1779	13
ENSMUSE00000368383	8	95841529	95853522	-	11994	101
ENSMUSE00000733339	8	95841878	95843853	-	1976	16
ENSMUSE00000707732	8	98675077	98675202	-	126	1
ENSMUSE00000846495	8	101539584	101539708	-	125	0
ENSMUSE00000664962	8	102732390	102732484	-	95	0
ENSMUSE00001350561	8	104709372	104709446	-	75	0
ENSMUSE00001315201	8	105307792	105307900	-	109	8
ENSMUSE00000582627	8	105308364	105308460	-	97	1
ENSMUSE00001388788	8	105312265	105326278	-	14014	300
ENSMUSE00000233877	8	105312341	105326276	-	13936	300
ENSMUSE00001384492	8	105312343	105326274	-	13932	300
ENSMUSE00000233076	8	105329163	105347953	-	18791	206
ENSMUSE00000815874	8	105329163	105347909	-	18747	206
ENSMUSE00000772498	8	105330940	105331566	-	627	15
ENSMUSE00001277949	8	105336553	105337907	-	1355	32
ENSMUSE00000680011	8	105382807	105413502	-	30696	11
ENSMUSE00000402473	8	105382942	105385417	-	2476	0
ENSMUSE00000404738	8	105393826	105413456	-	19631	6
ENSMUSE00000214371	8	105467493	105471526	-	4034	43
ENSMUSE00000214370	8	105467669	105469410	-	1742	19
ENSMUSE00000214373	8	105467683	105468662	-	980	14
ENSMUSE00001391156	8	105472423	105496870	-	24448	403
ENSMUSE00001393112	8	105472425	105480461	-	8037	144
ENSMUSE00000230532	8	105472481	105484350	-	11870	246
ENSMUSE00001392056	8	105485001	105496902	-	11902	144
ENSMUSE00000214387	8	105524465	105566047	-	41583	722
ENSMUSE00000762348	8	105530651	105539476	-	8826	154
ENSMUSE00000580399	8	105566698	105637393	-	70696	1354
ENSMUSE00000580400	8	105566698	105568298	-	1601	6
ENSMUSE00001390206	8	105585321	105586200	-	880	28
ENSMUSE00001273420	8	105624336	105637350	-	13015	827
ENSMUSE00001220521	8	105624350	105637485	-	13136	826
ENSMUSE00000705203	8	105660334	105660787	-	454	5
ENSMUSE00001390306	8	105695860	105701085	-	5226	213
ENSMUSE00000987756	8	105696419	105701084	-	4666	200
ENSMUSE00001391231	8	105698157	105699821	-	1665	87
ENSMUSE00001392979	8	105698158	105701102	-	2945	156
ENSMUSE00001389885	8	105703651	105708210	-	4560	19
ENSMUSE00001392242	8	105703651	105708025	-	4375	19
ENSMUSE00000214416	8	105703652	105707933	-	4282	19
ENSMUSE00000852348	8	105713854	105758664	-	44811	482
ENSMUSE00001283518	8	105717417	105758630	-	41214	428
ENSMUSE00000751424	8	105727101	105758596	-	31496	318
ENSMUSE00000391152	8	105768308	105827350	-	59043	1026
ENSMUSE00001389661	8	105804527	105827205	-	22679	336
ENSMUSE00001390664	8	105844673	105852001	-	7329	304
ENSMUSE00001392328	8	105844673	105851992	-	7320	304
ENSMUSE00001392045	8	105844677	105852054	-	7378	304
ENSMUSE00001393290	8	105845074	105846700	-	1627	105
ENSMUSE00001392721	8	105848747	105853278	-	4532	141
ENSMUSE00001390711	8	105848749	105851969	-	3221	139
ENSMUSE00001392511	8	105849011	105851986	-	2976	129
ENSMUSE00000347407	8	105849848	105852008	-	2161	84
ENSMUSE00001392081	8	105859303	105860314	-	1012	9
ENSMUSE00001392278	8	105859447	105860422	-	976	9
ENSMUSE00000214453	8	105932003	105933862	-	1860	6
ENSMUSE00001389696	8	105932574	105933455	-	882	3
ENSMUSE00001390438	8	105935735	105937025	-	1291	30
ENSMUSE00001391592	8	105935736	105938104	-	2369	59
ENSMUSE00000386255	8	105935739	105938444	-	2706	62
ENSMUSE00001390627	8	105935744	105937665	-	1922	49
ENSMUSE00001389579	8	105936660	105938092	-	1433	41
ENSMUSE00000331533	8	105939551	105943382	-	3832	50
ENSMUSE00000706332	8	105943590	105966044	-	22455	453
ENSMUSE00000225355	8	105943593	105966097	-	22505	453
ENSMUSE00000752403	8	105946691	105948173	-	1483	46
ENSMUSE00001314225	8	105951637	105951699	-	63	3
ENSMUSE00001089990	8	105960460	105966074	-	5615	108
ENSMUSE00000214497	8	105973513	105979429	-	5917	3
ENSMUSE00000718630	8	105984944	105991749	-	6806	7
ENSMUSE00000439994	8	105984945	105996423	-	11479	10
ENSMUSE00000978709	8	105984950	105991759	-	6810	7
ENSMUSE00001307021	8	105984950	105996394	-	11445	10
ENSMUSE00000771006	8	105987747	105991722	-	3976	4
ENSMUSE00001235995	8	105988499	105991750	-	3252	2
ENSMUSE00000522456	8	105988501	105988631	-	131	0
ENSMUSE00001433889	8	105995466	106005975	-	10510	7
ENSMUSE00000340228	8	106009621	106011882	-	2262	34
ENSMUSE00000946252	8	106071615	106071874	-	260	0
ENSMUSE00000775627	8	106130319	106136974	-	6656	6
ENSMUSE00000709791	8	106132225	106136813	-	4589	5
ENSMUSE00000810472	8	106132728	106133075	-	348	0
ENSMUSE00001279868	8	106132815	106135096	-	2282	2
ENSMUSE00000741863	8	106133268	106134128	-	861	2
ENSMUSE00000790903	8	106133528	106134128	-	601	2
ENSMUSE00000792374	8	106136183	106136685	-	503	0
ENSMUSE00000222887	8	106200717	106210933	-	10217	600
ENSMUSE00001389712	8	106200718	106210935	-	10218	600
ENSMUSE00001392393	8	106209459	106210933	-	1475	157
ENSMUSE00001390103	8	106209727	106210925	-	1199	148
ENSMUSE00001132017	8	106237903	106425728	-	187826	99
ENSMUSE00001075582	8	106252548	106337988	-	85441	44
ENSMUSE00000222203	8	106254890	106280978	-	26089	18
ENSMUSE00000580213	8	106572966	106573461	-	496	124
ENSMUSE00001457486	8	106883863	106893593	-	9731	916
ENSMUSE00001458239	8	106883890	106893593	-	9704	914
ENSMUSE00001242891	8	106883894	106893215	-	9322	914
ENSMUSE00000979816	8	106886045	106893515	-	7471	700
ENSMUSE00000947335	8	106886122	106893601	-	7480	691
ENSMUSE00000912948	8	106886305	106893591	-	7287	656
ENSMUSE00000634527	8	106927769	106928413	-	645	6
ENSMUSE00000847479	8	107009502	107009611	-	110	0
ENSMUSE00000729767	8	107029675	107031188	-	1514	2
ENSMUSE00000713741	8	107037480	107038106	-	627	8
ENSMUSE00000811733	8	107044698	107047186	-	2489	214
ENSMUSE00000611318	8	107046289	107056689	-	10401	657
ENSMUSE00001242994	8	107046295	107056684	-	10390	656
ENSMUSE00000373671	8	107046520	107048614	-	2095	187
ENSMUSE00000825159	8	107052678	107054257	-	1580	119
ENSMUSE00000765947	8	107052908	107056498	-	3591	218
ENSMUSE00000214651	8	107061476	107065644	-	4169	10
ENSMUSE00001057639	8	107069400	107096545	-	27146	1380
ENSMUSE00000969993	8	107069402	107096547	-	27146	1380
ENSMUSE00000728809	8	107076319	107079875	-	3557	139
ENSMUSE00000746253	8	107079428	107081441	-	2014	89
ENSMUSE00000774175	8	107079437	107083217	-	3781	177
ENSMUSE00001316567	8	107096025	107096106	-	82	16
ENSMUSE00001020699	8	107262793	107263248	-	456	58
ENSMUSE00000679662	8	107388225	107403206	-	14982	18
ENSMUSE00000876738	8	107412486	107421562	-	9077	734
ENSMUSE00000894010	8	107412486	107425041	-	12556	1010
ENSMUSE00001281051	8	107412489	107425049	-	12561	1010
ENSMUSE00001283553	8	107416238	107425026	-	8789	741
ENSMUSE00001303548	8	107417695	107425051	-	7357	555
ENSMUSE00000892795	8	107418154	107418666	-	513	68
ENSMUSE00000889893	8	107439131	107439579	-	449	8
ENSMUSE00001389864	8	107439214	107439564	-	351	8
ENSMUSE00001389548	8	107444284	107444692	-	409	0
ENSMUSE00000389895	8	107580381	107588464	-	8084	563
ENSMUSE00001389818	8	107587599	107588458	-	860	60
ENSMUSE00001392194	8	107690626	107690844	-	219	0
ENSMUSE00001386332	8	108526937	108537126	-	10190	3
ENSMUSE00001384062	8	108527630	108536947	-	9318	3
ENSMUSE00001388638	8	108536186	108537221	-	1036	1
ENSMUSE00001391548	8	108553252	108584595	-	31344	22
ENSMUSE00000950567	8	108918264	108921874	-	3611	4
ENSMUSE00001393488	8	109340691	109340864	-	174	13
ENSMUSE00000945728	8	109425644	109425744	-	101	0
ENSMUSE00000442429	8	109548011	109565861	-	17851	704
ENSMUSE00001391610	8	109551059	109552124	-	1066	42
ENSMUSE00000890540	8	109575128	109579172	-	4045	0
ENSMUSE00001392321	8	109575570	109579010	-	3441	0
ENSMUSE00001393557	8	109575762	109578657	-	2896	0
ENSMUSE00000731248	8	109591343	109606232	-	14890	459
ENSMUSE00000839791	8	109593247	109594051	-	805	36
ENSMUSE00001373701	8	109593477	109608673	-	15197	480
ENSMUSE00001275860	8	109593901	109596282	-	2382	95
ENSMUSE00000734323	8	109593973	109594950	-	978	44
ENSMUSE00001269370	8	109594046	109601511	-	7466	260
ENSMUSE00000739107	8	109601318	109608420	-	7103	206
ENSMUSE00000913002	8	109671325	109693260	-	21936	741
ENSMUSE00001390362	8	109671328	109693247	-	21920	741
ENSMUSE00001392851	8	109671773	109677594	-	5822	315
ENSMUSE00000679536	8	109726451	109737739	-	11289	263
ENSMUSE00001393551	8	109726455	109737722	-	11268	263
ENSMUSE00001389669	8	109727779	109732113	-	4335	94
ENSMUSE00000722439	8	109840588	109840689	-	102	0
ENSMUSE00000940772	8	109859984	109868432	-	8449	13
ENSMUSE00000886883	8	109861725	109868455	-	6731	13
ENSMUSE00000352984	8	109947914	109962168	-	14255	4
ENSMUSE00000212499	8	109952911	109962203	-	9293	3
ENSMUSE00000828456	8	109959625	109962053	-	2429	1
ENSMUSE00001392930	8	109973953	109974352	-	400	0
ENSMUSE00001390372	8	110011375	110014324	-	2950	3
ENSMUSE00000679502	8	110029153	110039354	-	10202	8
ENSMUSE00001393198	8	110029153	110039740	-	10588	8
ENSMUSE00001389759	8	110030275	110039377	-	9103	8
ENSMUSE00000975924	8	110082803	110102753	-	19951	13
ENSMUSE00001391492	8	110137502	110168210	-	30709	15
ENSMUSE00000313226	8	110142538	110168206	-	25669	12
ENSMUSE00001180208	8	110265248	110267462	-	2215	2
ENSMUSE00001035152	8	110421361	110421467	-	107	0
ENSMUSE00000664772	8	110556766	110556862	-	97	0
ENSMUSE00000747726	8	110741829	110742698	-	870	1
ENSMUSE00000466224	8	110741840	110805872	-	64033	48
ENSMUSE00000756871	8	110741840	110805903	-	64064	48
ENSMUSE00000747538	8	110755236	110790888	-	35653	23
ENSMUSE00000755697	8	110755525	110805924	-	50400	40
ENSMUSE00001391188	8	110810239	110846776	-	36538	4294
ENSMUSE00000888089	8	110824435	110846787	-	22353	2691
ENSMUSE00001390560	8	110831482	110838596	-	7115	769
ENSMUSE00000707648	8	110838528	110838616	-	89	29
ENSMUSE00001389674	8	110840568	110845057	-	4490	504
ENSMUSE00000707770	8	110842383	110842458	-	76	11
ENSMUSE00001390771	8	110845319	110846727	-	1409	183
ENSMUSE00001099960	8	110863229	110940314	-	77086	222
ENSMUSE00001393132	8	110882456	110902488	-	20033	182
ENSMUSE00000504862	8	110882463	110902459	-	19997	182
ENSMUSE00001390943	8	110894920	110899500	-	4581	42
ENSMUSE00001393525	8	110897266	110902448	-	5183	35
ENSMUSE00000401459	8	110974996	110997800	-	22805	923
ENSMUSE00000761254	8	110978542	110980634	-	2093	99
ENSMUSE00000937435	8	110980473	110997770	-	17298	680
ENSMUSE00000929956	8	111003188	111027764	-	24577	401
ENSMUSE00000350205	8	111006659	111031751	-	25093	317
ENSMUSE00000945994	8	111016450	111016530	-	81	4
ENSMUSE00000945578	8	111041948	111042024	-	77	0
ENSMUSE00001319616	8	111058920	111082088	-	23169	14
ENSMUSE00000309116	8	111069497	111081862	-	12366	7
ENSMUSE00000439544	8	111069497	111082088	-	12592	7
ENSMUSE00001335468	8	111069498	111092426	-	22929	17
ENSMUSE00000801016	8	111128886	111145459	-	16574	379
ENSMUSE00000728110	8	111129076	111145480	-	16405	375
ENSMUSE00000308458	8	111154421	111259216	-	104796	1975
ENSMUSE00001302504	8	111157525	111177776	-	20252	334
ENSMUSE00000215008	8	111157565	111259200	-	101636	1890
ENSMUSE00000352532	8	111270944	111300222	-	29279	547
ENSMUSE00001391793	8	111279368	111300191	-	20824	375
ENSMUSE00000716754	8	111311797	111338177	-	26381	17
ENSMUSE00000761759	8	111311802	111316119	-	4318	3
ENSMUSE00001372660	8	111331817	111337793	-	5977	4
ENSMUSE00001236558	8	111345135	111366477	-	21343	20
ENSMUSE00000866542	8	111345141	111393824	-	48684	31
ENSMUSE00000859083	8	111345765	111348057	-	2293	2
ENSMUSE00000915004	8	111347470	111393818	-	46349	31
ENSMUSE00000500720	8	111448797	111522092	-	73296	1581
ENSMUSE00000478794	8	111449019	111522070	-	73052	1579
ENSMUSE00001391437	8	111486852	111490753	-	3902	93
ENSMUSE00000929679	8	111623785	111628587	-	4803	2
ENSMUSE00001302755	8	111625503	111630335	-	4833	3
ENSMUSE00000944789	8	111626271	111630374	-	4104	2
ENSMUSE00000214948	8	111686519	111691010	-	4492	1
ENSMUSE00001315892	8	111689601	111689674	-	74	0
ENSMUSE00000886837	8	111710474	111743809	-	33336	17
ENSMUSE00000423144	8	111710477	111732136	-	21660	10
ENSMUSE00001391727	8	111719392	111732105	-	12714	6
ENSMUSE00000363488	8	111768491	111854291	-	85801	3325
ENSMUSE00000368043	8	111863038	111876750	-	13713	55
ENSMUSE00000342669	8	111889136	111910447	-	21312	12
ENSMUSE00001390454	8	111912011	111933881	-	21871	17
ENSMUSE00000214918	8	111912073	111933799	-	21727	17
ENSMUSE00001390697	8	111925773	111928160	-	2388	1
ENSMUSE00000755467	8	111966908	111992302	-	25395	756
ENSMUSE00000579925	8	111971553	111990412	-	18860	555
ENSMUSE00000305819	8	111993443	112011323	-	17881	862
ENSMUSE00000881264	8	111993443	112011266	-	17824	862
ENSMUSE00001391762	8	112002349	112004767	-	2419	117
ENSMUSE00000373656	8	112002510	112011297	-	8788	398
ENSMUSE00000579920	8	112005745	112011275	-	5531	256
ENSMUSE00000891030	8	112013433	112015036	-	1604	47
ENSMUSE00001391527	8	112236613	112236966	-	354	5
ENSMUSE00001263312	8	112554617	112569575	-	14959	1
ENSMUSE00001390695	8	112880460	113004997	-	124538	54
ENSMUSE00000846768	8	113528510	113528671	-	162	0
ENSMUSE00001391976	8	113647900	113648263	-	364	2
ENSMUSE00001390837	8	113667926	113676458	-	8533	4
ENSMUSE00000634254	8	113697126	113848615	-	151490	71
ENSMUSE00001392178	8	113697480	113844878	-	147399	71
ENSMUSE00001392142	8	113698815	113844969	-	146155	70
ENSMUSE00001392275	8	113714430	113775011	-	60582	39
ENSMUSE00001392926	8	113764525	113848738	-	84214	33
ENSMUSE00001393260	8	113775260	113845301	-	70042	23
ENSMUSE00000827006	8	114341160	114351479	-	10320	5
ENSMUSE00000869394	8	114591303	114594900	-	3598	3
ENSMUSE00000858285	8	114639546	114642114	-	2569	2
ENSMUSE00000858549	8	114698439	114708006	-	9568	4
ENSMUSE00000846938	8	115052814	115052913	-	100	0
ENSMUSE00000522315	8	115591170	115591273	-	104	0
ENSMUSE00000419367	8	115682942	115707096	-	24155	24
ENSMUSE00000679039	8	115701435	115707794	-	6360	9
ENSMUSE00001390991	8	115971635	115972071	-	437	2
ENSMUSE00001391317	8	116181451	116187369	-	5919	5
ENSMUSE00000679037	8	116574400	116732991	-	158592	3708
ENSMUSE00000634225	8	116764144	116765479	-	1336	0
ENSMUSE00000798026	8	116888685	116894524	-	5840	61
ENSMUSE00000824785	8	116888685	116921455	-	32771	442
ENSMUSE00000803635	8	116889279	116921422	-	32144	438
ENSMUSE00000404014	8	116889518	116921447	-	31930	435
ENSMUSE00001209347	8	116889615	116921446	-	31832	430
ENSMUSE00000728096	8	116889632	116921365	-	31734	430
ENSMUSE00000213687	8	116969594	116978943	-	9350	27
ENSMUSE00000213685	8	116971108	116978959	-	7852	24
ENSMUSE00000482490	8	116981810	116993537	-	11728	301
ENSMUSE00000867982	8	116983836	116991361	-	7526	199
ENSMUSE00001065047	8	116995679	117082449	-	86771	56
ENSMUSE00000865585	8	117009323	117024095	-	14773	8
ENSMUSE00000858507	8	117023550	117028843	-	5294	5
ENSMUSE00000945725	8	117546972	117547026	-	55	0
ENSMUSE00000321119	8	117661399	117671547	-	10149	16
ENSMUSE00000321109	8	117661402	117673689	-	12288	19
ENSMUSE00001393246	8	117675815	117677209	-	1395	0
ENSMUSE00001391283	8	117746331	117748260	-	1930	2
ENSMUSE00001392874	8	117791645	117793217	-	1573	37
ENSMUSE00001393430	8	117791645	117801943	-	10299	186
ENSMUSE00000320735	8	117793974	117801927	-	7954	137
ENSMUSE00001392479	8	118381726	118382191	-	466	0
ENSMUSE00001044782	8	118426493	118426599	-	107	0
ENSMUSE00001391533	8	118607127	118610499	-	3373	2
ENSMUSE00001393676	8	118610989	118615879	-	4891	1
ENSMUSE00000678767	8	119760076	119778416	-	18341	112
ENSMUSE00001389911	8	119771541	119778396	-	6856	41
ENSMUSE00000318063	8	119772468	119778394	-	5927	37
ENSMUSE00000915618	8	119809222	119840544	-	31323	1680
ENSMUSE00000213453	8	119809225	119840522	-	31298	1680
ENSMUSE00001391876	8	119810183	119822717	-	12535	620
ENSMUSE00000867953	8	120036194	120045287	-	9094	4
ENSMUSE00000634038	8	120080890	120101482	-	20593	346
ENSMUSE00000757344	8	120082403	120086835	-	4433	74
ENSMUSE00000786446	8	120085222	120088075	-	2854	56
ENSMUSE00001289940	8	120085412	120088268	-	2857	56
ENSMUSE00000775187	8	120092975	120101072	-	8098	170
ENSMUSE00000605791	8	120166397	120177466	-	11070	6
ENSMUSE00000843090	8	120167386	120177363	-	9978	4
ENSMUSE00000579737	8	120171740	120177427	-	5688	2
ENSMUSE00000763897	8	120174717	120177447	-	2731	1
ENSMUSE00001216801	8	120204434	120228230	-	23797	16
ENSMUSE00000707801	8	120443459	120443549	-	91	0
ENSMUSE00001340502	8	120536892	120537726	-	835	1
ENSMUSE00000753756	8	120578633	120588980	-	10348	33
ENSMUSE00000757594	8	120578633	120589304	-	10672	34
ENSMUSE00001248332	8	120581544	120586208	-	4665	11
ENSMUSE00001229714	8	120582155	120589034	-	6880	20
ENSMUSE00001391790	8	120597110	120597563	-	454	1
ENSMUSE00000801409	8	120608602	120634492	-	25891	76
ENSMUSE00001106500	8	120608786	120668079	-	59294	901
ENSMUSE00001294810	8	120608801	120647632	-	38832	157
ENSMUSE00000753896	8	120608935	120634363	-	25429	76
ENSMUSE00001098585	8	120653914	120668121	-	14208	599
ENSMUSE00001173324	8	120655978	120668012	-	12035	523
ENSMUSE00001146795	8	120657833	120668087	-	10255	455
ENSMUSE00001222767	8	120657851	120668573	-	10723	453
ENSMUSE00001263067	8	120658050	120667836	-	9787	423
ENSMUSE00000303128	8	120660647	120668113	-	7467	313
ENSMUSE00000846926	8	120717500	120717754	-	255	0
ENSMUSE00001096418	8	121054882	121083032	-	28151	12
ENSMUSE00001150282	8	121058803	121060413	-	1611	1
ENSMUSE00001126157	8	121059119	121083110	-	23992	11
ENSMUSE00001317492	8	121084609	121084706	-	98	0
ENSMUSE00000678511	8	121091628	121108318	-	16691	531
ENSMUSE00000735390	8	121095012	121101185	-	6174	246
ENSMUSE00001267107	8	121097553	121108327	-	10775	359
ENSMUSE00000833652	8	121097555	121108295	-	10741	359
ENSMUSE00001245807	8	121097557	121108310	-	10754	359
ENSMUSE00001262696	8	121097767	121101593	-	3827	148
ENSMUSE00001230408	8	121097811	121108379	-	10569	354
ENSMUSE00001285888	8	121097851	121108392	-	10542	351
ENSMUSE00001239663	8	121099008	121105632	-	6625	202
ENSMUSE00001255642	8	121102723	121108343	-	5621	178
ENSMUSE00001233014	8	121103852	121105689	-	1838	72
ENSMUSE00001192291	8	121198714	121201835	-	3122	0
ENSMUSE00001391909	8	121199194	121203602	-	4409	3
ENSMUSE00001135672	8	121256747	121356836	-	100090	48
ENSMUSE00000378710	8	121530780	121541954	-	11175	11
ENSMUSE00001288807	8	121530828	121541869	-	11042	11
ENSMUSE00001308016	8	121531814	121544320	-	12507	13
ENSMUSE00000337691	8	121549440	121578806	-	29367	653
ENSMUSE00001193695	8	121553999	121559099	-	5101	86
ENSMUSE00001183792	8	121555623	121559963	-	4341	85
ENSMUSE00000301789	8	121560011	121578747	-	18737	487
ENSMUSE00001156017	8	121564331	121578790	-	14460	376
ENSMUSE00000770875	8	121598703	121652901	-	54199	31
ENSMUSE00000753628	8	121600350	121604514	-	4165	4
ENSMUSE00000747888	8	121606214	121607218	-	1005	0
ENSMUSE00000817691	8	121608585	121628610	-	20026	7
ENSMUSE00000521866	8	121666628	121666706	-	79	0
ENSMUSE00001391044	8	121666814	121674088	-	7275	3
ENSMUSE00000300896	8	121796313	121829569	-	33257	2444
ENSMUSE00000939214	8	121796333	121829540	-	33208	2444
ENSMUSE00000942126	8	121796344	121797428	-	1085	172
ENSMUSE00001238559	8	121796547	121829480	-	32934	2426
ENSMUSE00001204692	8	121798183	121805320	-	7138	733
ENSMUSE00000939716	8	121799485	121801599	-	2115	239
ENSMUSE00000944148	8	121821009	121829509	-	8501	451
ENSMUSE00000942072	8	121821303	121829504	-	8202	433
ENSMUSE00001286715	8	121856777	121857603	-	827	7
ENSMUSE00000875679	8	121881150	121907694	-	26545	12034
ENSMUSE00001228046	8	121882802	121883914	-	1113	580
ENSMUSE00001283832	8	121888374	121896502	-	8129	3730
ENSMUSE00000422344	8	121916126	121944904	-	28779	16
ENSMUSE00000803032	8	121918054	121927474	-	9421	7
ENSMUSE00001342611	8	121947050	121947847	-	798	1
ENSMUSE00001255368	8	121949674	121950645	-	972	1
ENSMUSE00000928038	8	121972727	121973822	-	1096	41
ENSMUSE00000299322	8	122356967	122360746	-	3780	4
ENSMUSE00000215062	8	122424776	122432930	-	8155	826
ENSMUSE00001391494	8	122424776	122432908	-	8133	825
ENSMUSE00001389618	8	122426206	122432905	-	6700	720
ENSMUSE00000215074	8	122433601	122443422	-	9822	69
ENSMUSE00001391753	8	122433601	122443396	-	9796	69
ENSMUSE00001393335	8	122445268	122451322	-	6055	18
ENSMUSE00001391505	8	122445341	122451287	-	5947	17
ENSMUSE00000336356	8	122454208	122460733	-	6526	43
ENSMUSE00000605754	8	122466147	122476064	-	9918	426
ENSMUSE00000837516	8	122466862	122468227	-	1366	49
ENSMUSE00000822304	8	122468009	122475688	-	7680	361
ENSMUSE00000946031	8	122471627	122471712	-	86	3
ENSMUSE00001003461	8	122481698	122551329	-	69632	5682
ENSMUSE00000790303	8	122481721	122484780	-	3060	336
ENSMUSE00001063406	8	122481982	122499885	-	17904	1594
ENSMUSE00001216089	8	122482041	122483000	-	960	106
ENSMUSE00000784826	8	122482080	122482676	-	597	81
ENSMUSE00000745846	8	122483367	122483869	-	503	86
ENSMUSE00001289948	8	122484865	122485624	-	760	126
ENSMUSE00001071305	8	122485924	122498204	-	12281	1049
ENSMUSE00000522305	8	122520568	122520674	-	107	12
ENSMUSE00001390022	8	122574635	122575489	-	855	106
ENSMUSE00001392488	8	122574637	122576890	-	2254	235
ENSMUSE00001390692	8	122574849	122576732	-	1884	227
ENSMUSE00001393090	8	122574888	122576818	-	1931	222
ENSMUSE00001392700	8	122574916	122576853	-	1938	221
ENSMUSE00001392350	8	122574982	122576836	-	1855	205
ENSMUSE00001393045	8	122575901	122576909	-	1009	127
ENSMUSE00000579523	8	122578242	122611463	-	33222	482
ENSMUSE00000215107	8	122578389	122611404	-	33016	480
ENSMUSE00001392906	8	122578938	122581078	-	2141	22
ENSMUSE00001391713	8	122596899	122597254	-	356	5
ENSMUSE00000579521	8	122619471	122622739	-	3269	3
ENSMUSE00000579519	8	122619546	122622734	-	3189	3
ENSMUSE00001315044	8	122622265	122622375	-	111	0
ENSMUSE00000790249	8	122625141	122699109	-	73969	31
ENSMUSE00001270724	8	122629463	122678072	-	48610	17
ENSMUSE00000215132	8	122629938	122678694	-	48757	17
ENSMUSE00000796988	8	122639018	122646466	-	7449	1
ENSMUSE00001271343	8	122643004	122678111	-	35108	10
ENSMUSE00000579514	8	122650028	122698902	-	48875	17
ENSMUSE00000789692	8	122683602	122683839	-	238	3
